restock_id,store_id,sku_id,restock_date,quantity_received,lag_days
RESTOCK_002130,STORE_06,SKU_007,2025-10-15,14,3
RESTOCK_001193,STORE_03,SKU_220,2025-10-15,7,4
RESTOCK_004755,STORE_09,SKU_012,2025-10-15,11,1
RESTOCK_003601,STORE_11,SKU_100,2025-10-15,13,3
RESTOCK_000174,STORE_16,SKU_047,2025-10-15,20,1
RESTOCK_002541,STORE_14,SKU_125,2025-10-15,14,4
RESTOCK_005298,STORE_18,SKU_034,2025-10-15,12,1
RESTOCK_000347,STORE_05,SKU_070,2025-10-15,20,1
RESTOCK_006039,STORE_09,SKU_049,2025-10-15,22,3
RESTOCK_001022,STORE_10,SKU_037,2025-10-15,16,4
RESTOCK_006392,STORE_05,SKU_012,2025-10-15,25,2
RESTOCK_000530,STORE_13,SKU_244,2025-10-15,10,3
RESTOCK_004018,STORE_14,SKU_134,2025-10-15,11,4
RESTOCK_003916,STORE_13,SKU_069,2025-10-15,16,3
RESTOCK_004893,STORE_13,SKU_120,2025-10-15,13,1
RESTOCK_006130,STORE_05,SKU_059,2025-10-15,18,1
RESTOCK_004825,STORE_06,SKU_021,2025-10-15,9,2
RESTOCK_001231,STORE_15,SKU_091,2025-10-15,10,4
RESTOCK_001233,STORE_08,SKU_180,2025-10-15,19,1
RESTOCK_003173,STORE_13,SKU_047,2025-10-15,11,1
RESTOCK_000402,STORE_05,SKU_071,2025-10-15,31,1
RESTOCK_003439,STORE_14,SKU_062,2025-10-15,21,1
RESTOCK_004815,STORE_10,SKU_164,2025-10-15,19,3
RESTOCK_000650,STORE_15,SKU_166,2025-10-15,12,1
RESTOCK_000310,STORE_12,SKU_062,2025-10-15,37,2
RESTOCK_006386,STORE_05,SKU_058,2025-10-16,37,2
RESTOCK_001794,STORE_07,SKU_231,2025-10-16,7,6
RESTOCK_005196,STORE_11,SKU_062,2025-10-16,15,3
RESTOCK_003194,STORE_12,SKU_102,2025-10-16,25,1
RESTOCK_002209,STORE_07,SKU_232,2025-10-16,9,4
RESTOCK_004533,STORE_07,SKU_053,2025-10-16,14,5
RESTOCK_003422,STORE_16,SKU_082,2025-10-16,29,2
RESTOCK_004017,STORE_13,SKU_047,2025-10-16,11,1
RESTOCK_000086,STORE_07,SKU_132,2025-10-16,14,5
RESTOCK_000724,STORE_06,SKU_215,2025-10-16,15,2
RESTOCK_002669,STORE_08,SKU_077,2025-10-16,18,2
RESTOCK_000907,STORE_01,SKU_162,2025-10-16,21,1
RESTOCK_004910,STORE_03,SKU_110,2025-10-16,9,4
RESTOCK_002053,STORE_10,SKU_112,2025-10-16,14,1
RESTOCK_004344,STORE_17,SKU_236,2025-10-16,13,2
RESTOCK_004043,STORE_12,SKU_249,2025-10-16,23,2
RESTOCK_003004,STORE_01,SKU_245,2025-10-16,10,3
RESTOCK_004426,STORE_06,SKU_208,2025-10-16,25,4
RESTOCK_000383,STORE_13,SKU_138,2025-10-16,18,4
RESTOCK_000241,STORE_14,SKU_146,2025-10-16,7,2
RESTOCK_001187,STORE_14,SKU_210,2025-10-16,16,3
RESTOCK_001239,STORE_16,SKU_073,2025-10-16,35,2
RESTOCK_004722,STORE_18,SKU_222,2025-10-16,21,3
RESTOCK_004873,STORE_11,SKU_136,2025-10-16,8,4
RESTOCK_001243,STORE_17,SKU_077,2025-10-16,14,2
RESTOCK_006552,STORE_07,SKU_194,2025-10-16,14,3
RESTOCK_004189,STORE_13,SKU_131,2025-10-16,12,3
RESTOCK_003497,STORE_07,SKU_041,2025-10-16,10,4
RESTOCK_004443,STORE_06,SKU_107,2025-10-16,11,1
RESTOCK_004946,STORE_18,SKU_112,2025-10-16,10,1
RESTOCK_004401,STORE_11,SKU_235,2025-10-16,10,4
RESTOCK_004640,STORE_13,SKU_166,2025-10-16,13,2
RESTOCK_001934,STORE_01,SKU_033,2025-10-16,20,4
RESTOCK_002439,STORE_03,SKU_128,2025-10-16,12,5
RESTOCK_004880,STORE_09,SKU_227,2025-10-17,17,2
RESTOCK_005292,STORE_15,SKU_079,2025-10-17,17,1
RESTOCK_006851,STORE_17,SKU_005,2025-10-17,9,2
RESTOCK_005496,STORE_12,SKU_002,2025-10-17,38,1
RESTOCK_001384,STORE_08,SKU_057,2025-10-17,10,3
RESTOCK_001435,STORE_18,SKU_044,2025-10-17,24,2
RESTOCK_006912,STORE_07,SKU_016,2025-10-17,18,3
RESTOCK_005355,STORE_14,SKU_009,2025-10-17,20,1
RESTOCK_001554,STORE_06,SKU_214,2025-10-17,13,2
RESTOCK_001241,STORE_05,SKU_076,2025-10-17,23,1
RESTOCK_006650,STORE_03,SKU_050,2025-10-17,9,4
RESTOCK_001272,STORE_11,SKU_084,2025-10-17,15,6
RESTOCK_001912,STORE_12,SKU_128,2025-10-17,20,1
RESTOCK_006019,STORE_18,SKU_176,2025-10-17,11,3
RESTOCK_003084,STORE_05,SKU_220,2025-10-17,18,2
RESTOCK_002953,STORE_04,SKU_057,2025-10-17,14,2
RESTOCK_002773,STORE_04,SKU_175,2025-10-17,17,3
RESTOCK_006097,STORE_11,SKU_204,2025-10-17,10,6
RESTOCK_004358,STORE_14,SKU_119,2025-10-17,13,4
RESTOCK_005508,STORE_14,SKU_093,2025-10-17,16,3
RESTOCK_003650,STORE_13,SKU_179,2025-10-17,18,4
RESTOCK_003589,STORE_10,SKU_039,2025-10-18,19,1
RESTOCK_000313,STORE_04,SKU_056,2025-10-18,11,1
RESTOCK_000980,STORE_02,SKU_080,2025-10-18,14,1
RESTOCK_002726,STORE_03,SKU_015,2025-10-18,12,3
RESTOCK_003689,STORE_08,SKU_124,2025-10-18,17,2
RESTOCK_004135,STORE_03,SKU_037,2025-10-18,6,4
RESTOCK_000176,STORE_01,SKU_071,2025-10-18,17,3
RESTOCK_001091,STORE_08,SKU_196,2025-10-18,13,4
RESTOCK_004965,STORE_13,SKU_184,2025-10-18,21,1
RESTOCK_000301,STORE_17,SKU_123,2025-10-18,12,1
RESTOCK_006863,STORE_15,SKU_217,2025-10-18,18,1
RESTOCK_000544,STORE_18,SKU_228,2025-10-18,17,2
RESTOCK_002707,STORE_05,SKU_171,2025-10-18,41,2
RESTOCK_003995,STORE_03,SKU_189,2025-10-18,17,6
RESTOCK_002930,STORE_09,SKU_151,2025-10-18,12,4
RESTOCK_002388,STORE_01,SKU_020,2025-10-18,11,2
RESTOCK_000767,STORE_06,SKU_054,2025-10-18,11,2
RESTOCK_004823,STORE_15,SKU_047,2025-10-18,12,1
RESTOCK_005500,STORE_02,SKU_065,2025-10-18,12,3
RESTOCK_001827,STORE_16,SKU_073,2025-10-18,33,1
RESTOCK_005215,STORE_02,SKU_223,2025-10-18,24,2
RESTOCK_000586,STORE_05,SKU_094,2025-10-18,25,1
RESTOCK_004274,STORE_04,SKU_047,2025-10-18,19,2
RESTOCK_003877,STORE_03,SKU_202,2025-10-18,7,5
RESTOCK_001715,STORE_07,SKU_013,2025-10-18,18,5
RESTOCK_004247,STORE_12,SKU_053,2025-10-18,19,2
RESTOCK_001671,STORE_05,SKU_006,2025-10-19,20,1
RESTOCK_003047,STORE_18,SKU_051,2025-10-19,15,1
RESTOCK_006768,STORE_06,SKU_102,2025-10-19,11,3
RESTOCK_001227,STORE_08,SKU_094,2025-10-19,11,1
RESTOCK_002931,STORE_12,SKU_211,2025-10-19,34,2
RESTOCK_006800,STORE_15,SKU_113,2025-10-19,23,1
RESTOCK_005927,STORE_05,SKU_131,2025-10-19,15,1
RESTOCK_000589,STORE_15,SKU_191,2025-10-19,16,3
RESTOCK_001467,STORE_10,SKU_126,2025-10-19,25,3
RESTOCK_000169,STORE_06,SKU_156,2025-10-19,16,3
RESTOCK_003161,STORE_02,SKU_077,2025-10-19,23,4
RESTOCK_004618,STORE_01,SKU_025,2025-10-19,9,3
RESTOCK_005898,STORE_13,SKU_107,2025-10-19,13,3
RESTOCK_001291,STORE_16,SKU_003,2025-10-19,33,1
RESTOCK_006773,STORE_13,SKU_001,2025-10-19,12,2
RESTOCK_004179,STORE_05,SKU_011,2025-10-19,23,1
RESTOCK_001341,STORE_15,SKU_057,2025-10-19,9,2
RESTOCK_004947,STORE_15,SKU_216,2025-10-19,13,2
RESTOCK_005404,STORE_08,SKU_151,2025-10-19,10,3
RESTOCK_005651,STORE_04,SKU_209,2025-10-19,27,3
RESTOCK_000965,STORE_16,SKU_034,2025-10-19,31,2
RESTOCK_002329,STORE_14,SKU_114,2025-10-19,13,4
RESTOCK_006923,STORE_06,SKU_022,2025-10-19,10,4
RESTOCK_003994,STORE_10,SKU_178,2025-10-19,21,2
RESTOCK_006266,STORE_10,SKU_130,2025-10-19,26,3
RESTOCK_000778,STORE_03,SKU_142,2025-10-19,15,5
RESTOCK_002405,STORE_02,SKU_073,2025-10-19,14,1
RESTOCK_003960,STORE_06,SKU_089,2025-10-19,14,1
RESTOCK_006233,STORE_18,SKU_045,2025-10-19,16,4
RESTOCK_001093,STORE_12,SKU_111,2025-10-19,27,1
RESTOCK_004048,STORE_12,SKU_180,2025-10-19,27,1
RESTOCK_001119,STORE_12,SKU_169,2025-10-19,28,2
RESTOCK_000719,STORE_06,SKU_211,2025-10-19,15,2
RESTOCK_001079,STORE_17,SKU_158,2025-10-19,15,1
RESTOCK_003016,STORE_07,SKU_160,2025-10-20,19,3
RESTOCK_002659,STORE_10,SKU_201,2025-10-20,11,2
RESTOCK_005499,STORE_08,SKU_109,2025-10-20,16,2
RESTOCK_000442,STORE_05,SKU_196,2025-10-20,21,2
RESTOCK_003148,STORE_10,SKU_102,2025-10-20,13,2
RESTOCK_002640,STORE_03,SKU_151,2025-10-20,10,3
RESTOCK_004472,STORE_07,SKU_156,2025-10-20,8,6
RESTOCK_000765,STORE_11,SKU_081,2025-10-20,10,6
RESTOCK_006126,STORE_05,SKU_158,2025-10-20,25,1
RESTOCK_000623,STORE_11,SKU_037,2025-10-20,6,5
RESTOCK_001904,STORE_13,SKU_031,2025-10-20,16,3
RESTOCK_006383,STORE_14,SKU_133,2025-10-20,14,2
RESTOCK_001987,STORE_01,SKU_043,2025-10-20,20,3
RESTOCK_002064,STORE_17,SKU_227,2025-10-20,15,1
RESTOCK_005802,STORE_16,SKU_116,2025-10-20,23,1
RESTOCK_003506,STORE_08,SKU_093,2025-10-20,15,2
RESTOCK_000373,STORE_11,SKU_240,2025-10-20,13,6
RESTOCK_004842,STORE_09,SKU_047,2025-10-20,17,2
RESTOCK_006332,STORE_04,SKU_180,2025-10-20,18,1
RESTOCK_005206,STORE_05,SKU_170,2025-10-20,41,1
RESTOCK_003812,STORE_05,SKU_081,2025-10-20,36,1
RESTOCK_002304,STORE_17,SKU_051,2025-10-20,19,2
RESTOCK_001336,STORE_14,SKU_190,2025-10-21,16,2
RESTOCK_006871,STORE_06,SKU_141,2025-10-21,10,2
RESTOCK_004813,STORE_05,SKU_202,2025-10-21,21,2
RESTOCK_000232,STORE_14,SKU_079,2025-10-21,14,2
RESTOCK_000194,STORE_03,SKU_081,2025-10-21,14,4
RESTOCK_005793,STORE_09,SKU_115,2025-10-21,18,2
RESTOCK_006763,STORE_06,SKU_227,2025-10-21,23,4
RESTOCK_003477,STORE_18,SKU_184,2025-10-21,25,4
RESTOCK_004145,STORE_16,SKU_044,2025-10-21,34,1
RESTOCK_005102,STORE_07,SKU_132,2025-10-21,18,3
RESTOCK_006941,STORE_09,SKU_106,2025-10-21,14,2
RESTOCK_006782,STORE_16,SKU_137,2025-10-21,22,1
RESTOCK_003687,STORE_16,SKU_055,2025-10-21,19,2
RESTOCK_004238,STORE_06,SKU_223,2025-10-21,19,2
RESTOCK_005867,STORE_13,SKU_021,2025-10-21,14,3
RESTOCK_002599,STORE_09,SKU_229,2025-10-21,10,2
RESTOCK_002725,STORE_01,SKU_163,2025-10-21,19,3
RESTOCK_002268,STORE_09,SKU_223,2025-10-21,19,1
RESTOCK_001857,STORE_11,SKU_064,2025-10-21,10,4
RESTOCK_006475,STORE_03,SKU_061,2025-10-21,8,5
RESTOCK_004385,STORE_15,SKU_175,2025-10-21,12,1
RESTOCK_005469,STORE_16,SKU_146,2025-10-21,23,1
RESTOCK_006311,STORE_10,SKU_013,2025-10-21,29,3
RESTOCK_001960,STORE_13,SKU_025,2025-10-21,12,1
RESTOCK_002353,STORE_06,SKU_189,2025-10-21,21,4
RESTOCK_006364,STORE_14,SKU_076,2025-10-21,21,4
RESTOCK_006635,STORE_05,SKU_218,2025-10-21,30,1
RESTOCK_001009,STORE_05,SKU_205,2025-10-22,36,1
RESTOCK_004906,STORE_13,SKU_108,2025-10-22,16,1
RESTOCK_004184,STORE_08,SKU_032,2025-10-22,12,2
RESTOCK_002732,STORE_17,SKU_082,2025-10-22,13,1
RESTOCK_005891,STORE_09,SKU_128,2025-10-22,21,3
RESTOCK_001020,STORE_06,SKU_201,2025-10-22,11,4
RESTOCK_001552,STORE_15,SKU_011,2025-10-22,11,3
RESTOCK_000158,STORE_02,SKU_247,2025-10-22,14,1
RESTOCK_002043,STORE_18,SKU_202,2025-10-22,12,2
RESTOCK_004131,STORE_03,SKU_157,2025-10-22,11,3
RESTOCK_002752,STORE_09,SKU_235,2025-10-22,17,1
RESTOCK_000674,STORE_06,SKU_188,2025-10-22,19,4
RESTOCK_005525,STORE_07,SKU_047,2025-10-22,9,5
RESTOCK_003532,STORE_10,SKU_006,2025-10-22,11,4
RESTOCK_000073,STORE_01,SKU_190,2025-10-22,21,1
RESTOCK_004812,STORE_13,SKU_054,2025-10-22,7,3
RESTOCK_000151,STORE_02,SKU_200,2025-10-22,11,3
RESTOCK_002728,STORE_15,SKU_195,2025-10-22,10,2
RESTOCK_003478,STORE_16,SKU_105,2025-10-22,22,2
RESTOCK_001925,STORE_15,SKU_242,2025-10-22,18,1
RESTOCK_004601,STORE_05,SKU_037,2025-10-22,17,2
RESTOCK_005935,STORE_10,SKU_050,2025-10-22,15,3
RESTOCK_005939,STORE_11,SKU_207,2025-10-22,14,5
RESTOCK_002995,STORE_03,SKU_191,2025-10-22,13,6
RESTOCK_004438,STORE_15,SKU_201,2025-10-22,16,2
RESTOCK_005966,STORE_07,SKU_248,2025-10-22,6,3
RESTOCK_000745,STORE_04,SKU_055,2025-10-22,10,4
RESTOCK_006246,STORE_06,SKU_111,2025-10-22,27,4
RESTOCK_002979,STORE_03,SKU_115,2025-10-22,17,5
RESTOCK_000178,STORE_06,SKU_224,2025-10-22,24,4
RESTOCK_000578,STORE_08,SKU_128,2025-10-22,21,2
RESTOCK_002690,STORE_10,SKU_006,2025-10-22,11,4
RESTOCK_004484,STORE_01,SKU_151,2025-10-22,12,2
RESTOCK_000940,STORE_10,SKU_208,2025-10-22,26,4
RESTOCK_004780,STORE_12,SKU_008,2025-10-22,25,2
RESTOCK_006617,STORE_03,SKU_108,2025-10-22,12,4
RESTOCK_003968,STORE_08,SKU_217,2025-10-22,18,3
RESTOCK_000245,STORE_08,SKU_122,2025-10-22,13,2
RESTOCK_002172,STORE_01,SKU_081,2025-10-23,21,3
RESTOCK_002656,STORE_01,SKU_118,2025-10-23,15,4
RESTOCK_006146,STORE_05,SKU_209,2025-10-23,36,1
RESTOCK_005276,STORE_01,SKU_087,2025-10-23,13,3
RESTOCK_005266,STORE_18,SKU_096,2025-10-23,15,3
RESTOCK_003922,STORE_02,SKU_168,2025-10-23,24,2
RESTOCK_006309,STORE_03,SKU_116,2025-10-23,15,4
RESTOCK_002747,STORE_12,SKU_036,2025-10-23,34,2
RESTOCK_006295,STORE_16,SKU_082,2025-10-23,30,2
RESTOCK_006911,STORE_08,SKU_249,2025-10-23,12,3
RESTOCK_001070,STORE_18,SKU_020,2025-10-23,16,2
RESTOCK_004389,STORE_13,SKU_068,2025-10-23,19,3
RESTOCK_000511,STORE_11,SKU_219,2025-10-23,11,5
RESTOCK_003676,STORE_14,SKU_062,2025-10-23,24,1
RESTOCK_000856,STORE_15,SKU_082,2025-10-23,19,1
RESTOCK_004598,STORE_08,SKU_241,2025-10-23,13,3
RESTOCK_000796,STORE_08,SKU_120,2025-10-23,21,2
RESTOCK_004550,STORE_02,SKU_129,2025-10-23,16,3
RESTOCK_001679,STORE_14,SKU_156,2025-10-23,15,1
RESTOCK_003592,STORE_02,SKU_025,2025-10-23,10,1
RESTOCK_006758,STORE_06,SKU_076,2025-10-23,10,2
RESTOCK_003124,STORE_11,SKU_205,2025-10-23,7,5
RESTOCK_004291,STORE_07,SKU_206,2025-10-23,9,5
RESTOCK_004407,STORE_16,SKU_052,2025-10-23,32,1
RESTOCK_001506,STORE_05,SKU_014,2025-10-23,31,1
RESTOCK_001860,STORE_18,SKU_100,2025-10-23,15,3
RESTOCK_002959,STORE_11,SKU_197,2025-10-23,6,6
RESTOCK_003211,STORE_07,SKU_111,2025-10-23,18,6
RESTOCK_002942,STORE_18,SKU_004,2025-10-23,16,3
RESTOCK_001911,STORE_13,SKU_206,2025-10-23,18,4
RESTOCK_004866,STORE_14,SKU_116,2025-10-23,18,1
RESTOCK_003240,STORE_15,SKU_177,2025-10-23,13,3
RESTOCK_006014,STORE_02,SKU_053,2025-10-23,15,3
RESTOCK_002925,STORE_12,SKU_060,2025-10-23,17,2
RESTOCK_005447,STORE_01,SKU_087,2025-10-23,14,2
RESTOCK_001382,STORE_13,SKU_065,2025-10-23,14,3
RESTOCK_001298,STORE_05,SKU_059,2025-10-23,13,1
RESTOCK_002882,STORE_14,SKU_200,2025-10-23,18,1
RESTOCK_006425,STORE_06,SKU_186,2025-10-23,10,4
RESTOCK_004128,STORE_10,SKU_218,2025-10-23,25,3
RESTOCK_004966,STORE_17,SKU_027,2025-10-23,13,3
RESTOCK_006792,STORE_03,SKU_224,2025-10-23,11,6
RESTOCK_003410,STORE_10,SKU_139,2025-10-23,13,2
RESTOCK_002819,STORE_08,SKU_107,2025-10-23,11,3
RESTOCK_006022,STORE_03,SKU_042,2025-10-23,12,3
RESTOCK_005450,STORE_12,SKU_173,2025-10-23,15,1
RESTOCK_006049,STORE_03,SKU_244,2025-10-23,8,4
RESTOCK_004319,STORE_06,SKU_182,2025-10-24,11,2
RESTOCK_000732,STORE_12,SKU_082,2025-10-24,29,1
RESTOCK_006996,STORE_03,SKU_186,2025-10-24,5,3
RESTOCK_003102,STORE_11,SKU_145,2025-10-24,13,6
RESTOCK_001624,STORE_13,SKU_179,2025-10-24,20,4
RESTOCK_002282,STORE_02,SKU_195,2025-10-24,10,4
RESTOCK_002531,STORE_03,SKU_009,2025-10-24,9,3
RESTOCK_001132,STORE_18,SKU_169,2025-10-24,13,2
RESTOCK_004297,STORE_10,SKU_232,2025-10-24,11,2
RESTOCK_005876,STORE_01,SKU_048,2025-10-24,19,2
RESTOCK_000780,STORE_01,SKU_175,2025-10-24,19,2
RESTOCK_001012,STORE_18,SKU_197,2025-10-24,14,2
RESTOCK_001539,STORE_08,SKU_103,2025-10-24,19,4
RESTOCK_005307,STORE_16,SKU_069,2025-10-24,22,2
RESTOCK_005431,STORE_17,SKU_157,2025-10-24,19,1
RESTOCK_006000,STORE_02,SKU_155,2025-10-24,18,4
RESTOCK_004038,STORE_17,SKU_181,2025-10-24,16,3
RESTOCK_005233,STORE_10,SKU_177,2025-10-24,14,3
RESTOCK_006452,STORE_12,SKU_018,2025-10-24,21,2
RESTOCK_001386,STORE_18,SKU_203,2025-10-24,24,2
RESTOCK_002013,STORE_17,SKU_201,2025-10-24,17,3
RESTOCK_002377,STORE_12,SKU_226,2025-10-24,19,2
RESTOCK_005314,STORE_12,SKU_057,2025-10-24,21,2
RESTOCK_002718,STORE_17,SKU_001,2025-10-24,12,2
RESTOCK_004976,STORE_06,SKU_117,2025-10-24,14,1
RESTOCK_003814,STORE_18,SKU_114,2025-10-24,18,1
RESTOCK_002310,STORE_10,SKU_069,2025-10-24,19,4
RESTOCK_002483,STORE_05,SKU_128,2025-10-24,23,2
RESTOCK_005983,STORE_14,SKU_104,2025-10-24,16,4
RESTOCK_003500,STORE_05,SKU_098,2025-10-24,17,2
RESTOCK_000197,STORE_16,SKU_112,2025-10-24,18,1
RESTOCK_000667,STORE_03,SKU_152,2025-10-24,9,3
RESTOCK_000120,STORE_11,SKU_201,2025-10-24,9,6
RESTOCK_005288,STORE_18,SKU_058,2025-10-25,15,1
RESTOCK_000987,STORE_02,SKU_109,2025-10-25,11,2
RESTOCK_006395,STORE_09,SKU_190,2025-10-25,25,3
RESTOCK_002695,STORE_03,SKU_066,2025-10-25,6,4
RESTOCK_005001,STORE_01,SKU_037,2025-10-25,14,2
RESTOCK_001609,STORE_01,SKU_068,2025-10-25,11,4
RESTOCK_000961,STORE_16,SKU_148,2025-10-25,35,2
RESTOCK_005134,STORE_06,SKU_147,2025-10-25,11,3
RESTOCK_002564,STORE_14,SKU_069,2025-10-25,16,2
RESTOCK_000406,STORE_03,SKU_024,2025-10-25,13,3
RESTOCK_002661,STORE_03,SKU_002,2025-10-25,11,6
RESTOCK_002129,STORE_16,SKU_019,2025-10-25,31,2
RESTOCK_006631,STORE_07,SKU_124,2025-10-25,10,3
RESTOCK_006544,STORE_18,SKU_168,2025-10-25,10,1
RESTOCK_003806,STORE_11,SKU_069,2025-10-25,12,6
RESTOCK_000744,STORE_11,SKU_095,2025-10-25,13,3
RESTOCK_004981,STORE_08,SKU_169,2025-10-25,14,4
RESTOCK_004227,STORE_15,SKU_015,2025-10-25,15,1
RESTOCK_006323,STORE_07,SKU_044,2025-10-25,10,6
RESTOCK_004178,STORE_06,SKU_182,2025-10-25,15,1
RESTOCK_001113,STORE_18,SKU_022,2025-10-25,14,4
RESTOCK_000182,STORE_03,SKU_167,2025-10-25,11,6
RESTOCK_001815,STORE_02,SKU_249,2025-10-25,17,4
RESTOCK_000491,STORE_06,SKU_127,2025-10-25,10,2
RESTOCK_006766,STORE_01,SKU_195,2025-10-25,10,1
RESTOCK_001725,STORE_10,SKU_026,2025-10-25,22,3
RESTOCK_004817,STORE_07,SKU_120,2025-10-25,16,6
RESTOCK_005400,STORE_11,SKU_245,2025-10-25,14,4
RESTOCK_002616,STORE_03,SKU_236,2025-10-26,9,5
RESTOCK_002135,STORE_10,SKU_104,2025-10-26,24,4
RESTOCK_004626,STORE_01,SKU_109,2025-10-26,13,2
RESTOCK_004689,STORE_14,SKU_170,2025-10-26,19,3
RESTOCK_004696,STORE_01,SKU_086,2025-10-26,26,1
RESTOCK_000440,STORE_07,SKU_034,2025-10-26,18,4
RESTOCK_004700,STORE_03,SKU_199,2025-10-26,9,3
RESTOCK_001771,STORE_07,SKU_008,2025-10-26,13,4
RESTOCK_000179,STORE_16,SKU_067,2025-10-26,18,1
RESTOCK_003327,STORE_16,SKU_182,2025-10-26,33,1
RESTOCK_006753,STORE_11,SKU_078,2025-10-26,12,6
RESTOCK_003272,STORE_05,SKU_190,2025-10-26,43,1
RESTOCK_003051,STORE_17,SKU_135,2025-10-26,13,3
RESTOCK_000575,STORE_17,SKU_077,2025-10-26,16,4
RESTOCK_003858,STORE_02,SKU_159,2025-10-26,27,4
RESTOCK_000911,STORE_17,SKU_125,2025-10-26,10,2
RESTOCK_006315,STORE_07,SKU_192,2025-10-26,11,5
RESTOCK_002438,STORE_08,SKU_167,2025-10-26,29,4
RESTOCK_003946,STORE_10,SKU_195,2025-10-26,10,2
RESTOCK_003156,STORE_13,SKU_097,2025-10-26,23,2
RESTOCK_005676,STORE_07,SKU_140,2025-10-26,13,6
RESTOCK_000372,STORE_01,SKU_200,2025-10-26,17,2
RESTOCK_004368,STORE_13,SKU_219,2025-10-26,20,1
RESTOCK_002183,STORE_07,SKU_003,2025-10-26,7,6
RESTOCK_001103,STORE_14,SKU_075,2025-10-26,12,4
RESTOCK_001028,STORE_07,SKU_025,2025-10-26,7,4
RESTOCK_001167,STORE_14,SKU_208,2025-10-26,13,3
RESTOCK_004437,STORE_04,SKU_063,2025-10-26,13,1
RESTOCK_005260,STORE_08,SKU_012,2025-10-26,10,4
RESTOCK_003437,STORE_09,SKU_243,2025-10-26,20,3
RESTOCK_003461,STORE_17,SKU_070,2025-10-26,19,1
RESTOCK_005581,STORE_12,SKU_125,2025-10-26,18,1
RESTOCK_005795,STORE_07,SKU_212,2025-10-27,8,5
RESTOCK_003231,STORE_09,SKU_207,2025-10-27,17,3
RESTOCK_002799,STORE_12,SKU_077,2025-10-27,23,1
RESTOCK_003256,STORE_07,SKU_135,2025-10-27,13,5
RESTOCK_002251,STORE_05,SKU_132,2025-10-27,38,1
RESTOCK_006208,STORE_08,SKU_115,2025-10-27,26,4
RESTOCK_002795,STORE_03,SKU_218,2025-10-27,19,3
RESTOCK_002513,STORE_03,SKU_080,2025-10-27,13,5
RESTOCK_005711,STORE_13,SKU_179,2025-10-27,22,4
RESTOCK_000554,STORE_01,SKU_220,2025-10-27,10,2
RESTOCK_001626,STORE_11,SKU_218,2025-10-27,10,6
RESTOCK_002486,STORE_03,SKU_216,2025-10-27,17,5
RESTOCK_000234,STORE_08,SKU_167,2025-10-27,26,4
RESTOCK_006016,STORE_15,SKU_106,2025-10-27,14,2
RESTOCK_004395,STORE_07,SKU_152,2025-10-27,10,6
RESTOCK_003556,STORE_17,SKU_138,2025-10-27,20,3
RESTOCK_005735,STORE_14,SKU_171,2025-10-27,19,2
RESTOCK_004828,STORE_06,SKU_159,2025-10-27,18,3
RESTOCK_006839,STORE_13,SKU_045,2025-10-27,20,1
RESTOCK_006178,STORE_07,SKU_008,2025-10-27,11,6
RESTOCK_002085,STORE_18,SKU_122,2025-10-27,10,2
RESTOCK_000849,STORE_05,SKU_125,2025-10-27,21,2
RESTOCK_001745,STORE_01,SKU_223,2025-10-27,20,4
RESTOCK_000636,STORE_18,SKU_051,2025-10-27,16,3
RESTOCK_003364,STORE_15,SKU_020,2025-10-27,23,2
RESTOCK_003155,STORE_12,SKU_234,2025-10-27,36,1
RESTOCK_000053,STORE_02,SKU_141,2025-10-27,10,3
RESTOCK_000449,STORE_09,SKU_037,2025-10-27,11,1
RESTOCK_000766,STORE_15,SKU_186,2025-10-27,11,2
RESTOCK_005132,STORE_01,SKU_241,2025-10-27,13,1
RESTOCK_004196,STORE_01,SKU_062,2025-10-27,17,3
RESTOCK_006253,STORE_17,SKU_040,2025-10-27,18,3
RESTOCK_003656,STORE_18,SKU_070,2025-10-27,16,1
RESTOCK_006367,STORE_02,SKU_047,2025-10-27,18,3
RESTOCK_006132,STORE_15,SKU_156,2025-10-27,15,2
RESTOCK_002624,STORE_11,SKU_100,2025-10-28,14,6
RESTOCK_001608,STORE_01,SKU_076,2025-10-28,15,2
RESTOCK_002436,STORE_14,SKU_192,2025-10-28,13,4
RESTOCK_004972,STORE_09,SKU_103,2025-10-28,16,2
RESTOCK_002499,STORE_08,SKU_072,2025-10-28,14,3
RESTOCK_000488,STORE_13,SKU_201,2025-10-28,13,3
RESTOCK_001135,STORE_13,SKU_085,2025-10-28,20,4
RESTOCK_005056,STORE_10,SKU_141,2025-10-28,11,1
RESTOCK_003884,STORE_14,SKU_184,2025-10-28,16,1
RESTOCK_000941,STORE_14,SKU_051,2025-10-28,12,3
RESTOCK_002939,STORE_03,SKU_125,2025-10-28,8,3
RESTOCK_000564,STORE_10,SKU_124,2025-10-28,13,3
RESTOCK_003878,STORE_05,SKU_093,2025-10-28,26,2
RESTOCK_001328,STORE_03,SKU_174,2025-10-28,10,4
RESTOCK_006771,STORE_15,SKU_202,2025-10-28,13,1
RESTOCK_006269,STORE_06,SKU_118,2025-10-28,11,4
RESTOCK_004577,STORE_13,SKU_237,2025-10-28,14,2
RESTOCK_003673,STORE_10,SKU_183,2025-10-28,19,4
RESTOCK_003954,STORE_18,SKU_146,2025-10-28,11,2
RESTOCK_004747,STORE_04,SKU_149,2025-10-28,14,2
RESTOCK_001768,STORE_18,SKU_165,2025-10-28,9,2
